Date,User,Message
2020-07-17 19:44:01,"페로","페로님이 들어왔습니다."
2020-07-17 19:55:29,"하루","하루님이 들어왔습니다."
2020-07-17 19:57:35,"874닥치고 천만원","https://www.lllkkdti.com/"
2020-07-17 19:57:44,"874닥치고 천만원","이거 재밌네요 ㅋ"
2020-07-17 19:58:22,"일사","영상에 나오는 글쓰기 잘쓰는법 PDF 번역본입니다. 만약 이걸로 돈으로 환산한다면 얼마정도 나올까요?
참고하세용.
https://youtu.be/j6hP05dfQWk"
2020-07-17 20:05:53,"일사","하버드 교수한테 배우는 글쓰기 PDF 파일 금덩이처럼 느껴지네요!!!"
2020-07-17 20:06:08,"riche","riche님이 들어왔습니다."
2020-07-17 20:17:52,"포하워","감사합니다"
2020-07-17 20:27:24,"이재상","이재상님이 들어왔습니다."
2020-07-17 20:36:16,"이상한뱁새","와 좋은 정보 감사합니다ㅎㅎ"
2020-07-17 20:41:26,"페로","블로그 세팅법 소책자 PDF 다운받는 곳 공유해도되나요?"
2020-07-17 20:41:42,"자수","삭제된 메시지입니다."
2020-07-17 20:41:55,"자수","삭제된 메시지입니다."
2020-07-17 20:41:57,"자수","삭제된 메시지입니다."
2020-07-17 20:42:14,"페로","관리자 문의를 어떻게 드리나 해서요 ㅎㅎ"
2020-07-17 20:43:10,"브랜딩고 조멘","일사님 감사합니다 ㅎㅎ"
2020-07-17 20:58:35,"제리B/고(Go)장난직진러","법적으로 문제 되지 않는 거면 공유하셔도 됩니다~"
2020-07-17 21:00:50,"창린이","창린이님이 들어왔습니다."
2020-07-17 21:01:28,"창린이","안녕하세요. 모두 불금 잘 보내세요~"
2020-07-17 21:09:39,"피카츄","피카츄님이 들어왔습니다."
2020-07-17 21:14:12,"쉬러가자","쉬러가자님이 들어왔습니다."
2020-07-17 21:22:57,"Danielgoods","넵 불금 입니다^^♥"
2020-07-17 21:23:09,"Danielgoods","https://m.blog.naver.com/zjald33/222033931947"
2020-07-17 21:26:26,"소피","https://youtu.be/wsB1Mz1CmTc"
2020-07-17 21:26:31,"소피","<영어 유형 MBTI 이론>으로 영상과 테스트를 만들어 봤습니다! 테스트는 재미로 해보셔도 좋고, 현재 영어 공부법이 본인에게 맞는지 비교도 해보세요 ㅎㅎ"
2020-07-17 21:26:47,"소피","나의 영어 유형 MBTI 테스트 하기:
https://www.sophrase.com/typetest"
2020-07-17 21:29:49,"최예인 Destiny Choi 智慧星","우와 소피님 ㅎㅎ 저도 성격 유형에 따른 영어 컨설팅 생각하고 있었는데 너무 좋네요!! 응원합니다 🙂"
2020-07-17 21:32:37,"소피","감사합니다! ㅎㅎ 전 심리는 잘 몰라서 그냥 자체 테스트를 만들어버렸어요 😂 예인님이랑 같이 뭔가 기획 해봐도 재밌을 것 같아요!!"
2020-07-17 21:35:14,"SRP","좋은 정보 공유해주셔서 감사합니다 ㅎㅎ"
2020-07-17 21:35:47,"백수청년","백수청년님이 들어왔습니다."
2020-07-17 21:35:55,"최예인 Destiny Choi 智慧星","네네! 저는 탈잉에서 영어 학습 일대일 컨설팅 열어 본 적 있어요 ㅎㅎㅎ 예전에 유튜브 영상 몇 개 올리구 자청님 강의 들으면서 홈페이지랑 로고 정도 만들어 놓았구용! 소피님 영상 정주행하겠습니당 ☺"
2020-07-17 21:41:55,"Summer","안녕하세요! 제가 최근에 출판사 3곳에서 출판 제의를 받았는데, 혹시 출판사를 정할 때 어떤기준으로 정하시는지 궁금합니다!"
2020-07-17 21:43:21,"소피","감사합니다 ♡♡"
2020-07-17 21:54:11,"백수청년","부자가 되고싶습니다"
2020-07-17 21:54:30,"백수청년","현재 택시운전을 하고 있는데 열심히 공부하겠읍니다"
2020-07-17 21:56:57,"연우시윤","응원합니다!!"
2020-07-17 22:03:30,"붐붐","붐붐님이 들어왔습니다."
2020-07-17 22:05:12,"백수청년","사납금 내면서 남은 돈 열심히 모아서 강의 듣게 되었는데 너무 영상이 좋습니다 감사합니다"
2020-07-17 22:05:18,"501/민상현/혀니TV","사진"
2020-07-17 22:05:22,"501/민상현/혀니TV","사진"
2020-07-17 22:05:29,"501/민상현/혀니TV","이모티콘"
2020-07-17 22:06:40,"김희애","삭제된 메시지입니다."
2020-07-17 22:06:49,"소피","우와! ㅎㅎ 이 유형 잘 안나오는데 신기해요 !!!"
2020-07-17 22:07:05,"501/민상현/혀니TV","이모티콘"
2020-07-17 22:07:05,"더보이스핏"," 와 직접디자인하신거에요??"
2020-07-17 22:08:36,"챠챠닝구","사진"
2020-07-17 22:08:41,"챠챠닝구","어머 황야의 무법자네요"
2020-07-17 22:09:32,"414/김현우/서청","네 관광지 장사 책이라 소프트콘 아이스크림을 메인으로 했어요 선글라스도 씌우구요. 사장님들 보시라고 넥타이도 맷습니다 ㅋㅋ

여러분도 디자인하다 느끼시겠지만 '우연히' 좋은  되는게 정말 많더라구요. 제 생각하고 다른 방식으로 됬는데 그게 더 마음에 드는 경우가 계속생기네요 ㅋㅋ 저것도 아무거나 막 하다가 마음에 들게 나왔네요"
2020-07-17 22:12:11,"소피","영어 그까이꺼 대~충 '잘'하실 스타일이세요 ㅋㅋㅋ 재밌는 컨텐츠+단순패턴의 회화 위주로 하시는게 좋습니다"
2020-07-17 22:12:43,"더보이스핏","멋집니다ㅎㅎㅎ"
2020-07-17 22:16:40,"501/민상현/혀니TV","저는 뭔가요"
2020-07-17 22:16:44,"501/민상현/혀니TV","저는 신기하고 끝인가요"
2020-07-17 22:16:48,"501/민상현/혀니TV","이모티콘"
2020-07-17 22:16:53,"501/민상현/혀니TV","이모티콘"
2020-07-17 22:19:29,"소피","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니에요ㅋㅋㅋ
상현님은 만족하실만큼 영어 하시려면 고달픈 유형이세요ㅋㅋㅋㅋ 일단은 문장구조-문법 부터 완성하시거나 스크립트 낭독(쉐도잉x) 으로 뼈대부터 확실히 해두시는게 좋습니다"
2020-07-17 22:20:07,"501/민상현/혀니TV","넹넹 감사합니다"
2020-07-17 22:20:19,"501/민상현/혀니TV","야나두 기본문법뗐어요 흐흣"
2020-07-17 22:20:27,"501/민상현/혀니TV","그는 간다 he run했었는데"
2020-07-17 22:20:28,"501/민상현/혀니TV","ㅋㅋㅋㅋㅋ"
2020-07-17 22:20:39,"501/민상현/혀니TV","이제는 기초정도 뗀 상태"
2020-07-17 22:21:34,"소피","다 그렇게 시작하는 거죠! ㅎㅎ 이제 더 목표 수준을 높여보세요"
2020-07-17 22:23:08,"Jun","상현님 Yesmenclub 수석코치면 심리학은 자청님만큼 잘하실거 같네요"
2020-07-17 22:39:07,"결국엔 성공","결국엔 성공님이 들어왔습니다."
2020-07-17 22:40:42,"나도자청(찑)","와 자청님 자동화수익 개지린다"
2020-07-17 22:40:54,"나도자청(찑)","몇억땡기네"
2020-07-17 22:41:36,"286 / New Rich","닉네임이 ㅋㅋㅋ"
2020-07-17 22:41:52,"자청(찐)","갑자기 왜요? ㅋㅋ"
2020-07-17 22:42:06,"286 / New Rich","뭔갈 보신건가 ㅋㅋㅋ"
2020-07-17 22:42:27,"나도자청(찑)","단톡방 1300명 돌파"
2020-07-17 22:42:46,"나도자청(찑)","ㄷㄷㄷ"
2020-07-17 22:42:46,"자청(찐)","그거랑 자동화수익이랑 무슨? ㅋㅋ"
2020-07-17 22:42:58,"자청(찐)","요즘도 하루 7명정도 강의 신청하시던데"
2020-07-17 22:43:11,"나도자청(찑)","101 강의 지식판매 좋네용"
2020-07-17 22:43:15,"""김금진국어""","책 추천해 드릴게요"
2020-07-17 22:43:19,"여유","101 수강 인원이 많아서 그런가봐요 ㅎㅎ"
2020-07-17 22:43:37,"자청(찐)","유튜브에서 한 5명정도가"
2020-07-17 22:43:41,"""김금진국어""","https://m.blog.naver.com/newtype_korean/222018686244"
2020-07-17 22:43:41,"자청(찐)","언급해준게 큰거같아요"
2020-07-17 22:43:47,"나도자청(찑)","굳굳"
2020-07-17 22:44:00,"286 / New Rich","콘텐츠 비즈니스 전형적인 예"
2020-07-17 22:44:10,"성장자극","3000명 묻고 더블로 가"
2020-07-17 22:44:15,"나도자청(찑)","ㅋㅋㅋㅋ"
2020-07-17 22:44:29,"""김금진국어""","출간 경험이 없어 자세히는 모르지만 현직 에디터의 노하우가 다 있고 특히 계약 시 살펴 볼 조항도 다루고 있어요!"
2020-07-17 22:44:31,"286 / New Rich","자청님 수강생 1만명 넘으려나요"
2020-07-17 22:44:49,"자청(찐)","근데 클101로 돈 벌 줄 사실 몰랐음 ㅡㅡ;"
2020-07-17 22:44:54,"인","저.. 혹시 자청님은 주식에 대해서는 언급을 안하신거 같은데 맞나요?"
2020-07-17 22:45:04,"자청(찐)","걍 진짜 무자본 창업 강의 듣고 개성장해서"
2020-07-17 22:45:05,"""김금진국어""","이번에 정다르크님도 자청님 언급하셔서 역시다 싶었어요!"
2020-07-17 22:45:06,"호잇","ㅡ
"
2020-07-17 22:45:06,"286 / New Rich","타이밍 기가막히셨는데요?! 잉"
2020-07-17 22:45:11,"자청(찐)","2.3년후에 나를 도울줄"
2020-07-17 22:45:19,"자청(찐)","그걸 목표로 하고"
2020-07-17 22:45:29,"자청(찐)","비싸게하면 소수로 들을줄 알았는제"
2020-07-17 22:45:30,"자청(찐)","데"
2020-07-17 22:45:36,"자청(찐)","대박터지면서"
2020-07-17 22:45:45,"자청(찐)","상업적이라고 욕먹는게 황당했음 ㅋㅋㅋㅋ"
2020-07-17 22:45:54,"여유","레벨이 높으셔서 그런가봐요 역시...."
2020-07-17 22:45:55,"자청(찐)","걍 진짜 덜 팔려고 비싸게한건데"
2020-07-17 22:46:09,"포하워","근데 상업에서 상업적이라 욕먹는게 ㅋㅋ"
2020-07-17 22:46:16,"자청(찐)","수요공급법칙상 30만원에 판매했음 저의 순이익은 더먹거든요"
2020-07-17 22:46:16,"포하워","자선 아닌뎀"
2020-07-17 22:46:18,"286 / New Rich","개인적인 시각에서는 타이밍이 기가 막혔다고 봅니다."
2020-07-17 22:46:38,"아이콘","자청님 지금 뭐하세요?"
2020-07-17 22:47:18,"최길용","요즘 클래스 101 다시 정주행 중인데"
2020-07-17 22:47:18,"결국엔 성공","와 찐자청님이세요?"
2020-07-17 22:47:20,"결국엔 성공","개쩐다"
2020-07-17 22:47:27,"셀러봇","저도 자청님이 말씀하신 비싸게 팔아야 하는 이유 + 자청님 강의의 비용 + 그리고 그 결과로 여기 모여계신분들의 수준을 보고 "
2020-07-17 22:47:33,"최길용","처음봤을때 인지 못한 부분이 많은듯해요"
2020-07-17 22:47:33,"결국엔 성공","전 오늘 클101 신청한 사람이예여"
2020-07-17 22:47:36,"셀러봇","아 이거구나 ... 했었었어요 "
2020-07-17 22:47:40,"57/날으는 계산기","싸게 팔면 대충 찍어서 막 판다고 욕하고 비싸면 더럽게 비싸다고 욕하고.."
2020-07-17 22:47:44,"57/날으는 계산기"," 결론은 이러나 저러나 그러고 살 사람들ㅎㅎㅎ"
2020-07-17 22:47:44,"글쓰는개발자","자청님 항상감사합니다 !"
2020-07-17 22:47:51,"Lily","강남에서 오프모임 해도되나요?"
2020-07-17 22:48:05,"자청(찐)","결국님 안녕하세요 ㅋㅋ"
2020-07-17 22:48:08,"자청(찐)","네네 좋죠"
2020-07-17 22:48:11,"""김금진국어""","ㅋㅋㅋㅋ두분 프로필 똑같으시네요"
2020-07-17 22:48:12,"결국엔 성공","와"
2020-07-17 22:48:17,"자청(찐)","지금 집들어옴요 ㅋ"
2020-07-17 22:48:20,"글쓰는개발자","웹개발자인데 자청님덕에 자기계발 하고 하루하루 회사생활에 공부도 되고 언젠가 성장해서 독립하겠습니다"
2020-07-17 22:48:20,"Lily","코로나때문에 집순이모드라 ㅠㅡㅠ"
2020-07-17 22:48:20,"214/바로실행","자청님이 유튜브를 접겠다고 결정하신 것이, 강의 판매율을 높이는 데 크게 일조했다고도 생각합니다 ㅎㅎ 마치 밀당같았어요"
2020-07-17 22:48:32,"286 / New Rich","신사임당님 전부터 서서리 1인 창업, 온라인 비즈니스 등 2,3년 동안 달궈지고 있다가 신사임당 등장하면서 스마트 스토어로 한번 터지고 사람들이 온라인 비즈니스에 관심이 확쏠리고 스마트스토어에 대한 의문들이 슬슬 올라올 타이밍에 자청님 등장으로 폭발 한걸로 봅니다.
 
유튜브 필두로 직장 외 low 단계의 창업이 폭발…"
2020-07-17 22:50:14,"권미호","자청님 오프모임하면 비행기표 끊고 달려가야지"
2020-07-17 22:50:20,"글쓰는개발자","언능 사기당하고싶네요ㅠㅠ"
2020-07-17 22:50:54,"Lily","와인+수다 떠실분!"
2020-07-17 22:51:18,"286 / New Rich","와인+수다 라니 크~"
2020-07-17 22:52:51,"Tyler cho","고생하셨습니다"
2020-07-17 22:54:10,"김 성 재","와인 수다 어딥니까"
2020-07-17 22:56:56,"Tyler cho","새벽 4시에 일어나 운동하고 영어공부 하다 7시에 이제 일어납니다
일하느라 책 볼시간 없다고 주접떨다
일안하고 책만 봅니다
루틴깨지면 큰일날줄 알았는데 늦게 일어나니
피부 좋아지고 배변 좋아지고
책만보니 주름살 펴지고 그러네요~
아무일도 안나고 삶이 편안해 졌습니다 돈도 자꾸 생기고~ㅋ"
2020-07-17 22:57:02,"황준선","https://blog.naver.com/obiet/222034013849"
2020-07-17 22:57:26,"황준선","꿀유익글 하나 퍼날라 봅니다~"
2020-07-17 22:57:29,"JSH","150만원이어도 샀을듯.."
2020-07-17 22:59:37,"Tyler cho","ㅎㅎㅎ 여튼 감사합니다~
"
2020-07-17 23:01:39,"페로","http://m.blog.naver.com/ghostx3/222029677333
 
저도 자료 공유요~"
2020-07-17 23:04:43,"결국엔 성공","안녕하세요 자청님! 그리고 여러분!
 
오늘 처음 자청님 클101강의 듣고 단톡방에 들어온 평범한 청년입니다.
 
제 소개를 하자면
저는 20대후반 경기도 사는 지방직말단공무원입니다.
 
자청님 강의 듣는 이유는
저의 지금 현실이 박봉에다가 동기부여와 보람을 전혀 느낄 수 없었기 때문입니다.
 
자청님 유튜브 보면서
'아 나도 자청님처럼 열정적으로 일하고 싶다.
경제적으로 자유를 느끼고싶다.'
라는 마음을 가지게 되고
클래스101도 바로 결재하게되었습니다.
 
강의를 듣다보니 제 원래 꿈이였던 심리상담, 멘탈케어코치
가 되어 선한 영향력을 주는 것인데
 
자청님의 강의를 뼈에 새기고
차근차근 레벨을 올려서 
3년후에는 꼭 선한 영향력을 주는사업가가 되겠습니다.
 
다들 열심히 노력해서 본인의 꿈들 꼭 이루셨으면 좋겠습니다!
 
"
2020-07-17 23:05:06,"라이프빌드업:나빌","선언하기 멋지십니다"
2020-07-17 23:05:42,"백수청년","가즈아!!"
2020-07-17 23:05:50,"자수","이모티콘"
2020-07-17 23:06:48,"룰루","룰루님이 들어왔습니다."
2020-07-17 23:07:13,"박성현","박성현님이 나갔습니다."
2020-07-17 23:07:33,"286 / New Rich","응원 합니다."
2020-07-17 23:07:40,"286 / New Rich","참고 하셔요~"
2020-07-17 23:08:39,"제리B/고(Go)장난직진러","자청님 코칭권 등록한거 봐주세요~^^"
2020-07-17 23:08:39,"286 / New Rich","참고 하셔요~"
2020-07-17 23:08:42,"286 / New Rich","https://mentalux.modoo.at/"
2020-07-17 23:10:10,"결국엔 성공","헉"
2020-07-17 23:10:17,"결국엔 성공","본인이세요??"
2020-07-17 23:10:33,"286 / New Rich","아뇨 페친이요 ㅎㅎ"
2020-07-17 23:10:49,"286 / New Rich","온라인 비즈니스와 잘 엮어서 나름 잘 하시는 분입니다."
2020-07-17 23:10:50,"ㄱ","ㄱ님이 들어왔습니다."
2020-07-17 23:11:43,"286 / New Rich","글내용을 보니 롤모댈로 적합할 것 같아서 소개 드렸습니다."
2020-07-17 23:12:33,"결국엔 성공","와..."
2020-07-17 23:13:04,"286 / New Rich","이모티콘"
2020-07-17 23:13:10,"874닥치고 천만원","멋지당"
2020-07-17 23:13:25,"결국엔 성공","저는 예전에는
심리상담쪽은 대학원을 나와도
 박봉이라고만 들었는데"
2020-07-17 23:13:34,"결국엔 성공","진짜 개척하기 나름이네요...!"
2020-07-17 23:13:41,"결국엔 성공","저분 진짜 멋있다"
2020-07-17 23:13:58,"874닥치고 천만원","아 넘 멋져요"
2020-07-17 23:15:47,"이오너","지능강의 들은신분! 저는 클래스101만큼 쇼킹이었는데ㅎㅎ
코칭권받은후기 궁금하신분 고고
https://m.blog.naver.com/lee_owner100/222032925316"
2020-07-17 23:15:48,"286 / New Rich","기존 시장은 그렇죠."
2020-07-17 23:16:35,"286 / New Rich","코로나 이루로 대중의 심리문제는 더 심각해졌으니 시기가 좋다고 보셔도 됩니다."
2020-07-17 23:16:53,"에디","왕초보도따라하는 부동산투자PDF 후기입니다^^
20분만에 안경이 생기셨습니다. 뿌듯하네요!
https://blog.naver.com/fifa811a/222034032128"
2020-07-17 23:17:28,"286 / New Rich","MBTI보다는 TCI 검사 쪽을 공부 해보셔요."
2020-07-17 23:18:00,"로젠","로젠님이 들어왔습니다."
2020-07-17 23:20:05,"""김금진국어""","저도 코칭권 남았는데 후기 잘 읽었습니다 😁😁"
2020-07-17 23:24:40,"결국엔 성공","'tci'
아직 아무것도모르는 쪼랩이지만
일단 메모해놓겠습니다
감사해유 뉴리치님 ㅎㅎ"
2020-07-17 23:26:01,"Lovelove","Lovelove님이 들어왔습니다."
2020-07-17 23:28:56,"874닥치고 천만원","지능의 사생활 들으신분 많으세요?"
2020-07-17 23:29:06,"874닥치고 천만원"," 오늘 뽐뿌오네요"
2020-07-17 23:29:08,"874닥치고 천만원","ㅎㅎㅎ"
2020-07-17 23:35:02,"286 / New Rich","화이팅!"
2020-07-17 23:35:43,"286 / New Rich","결재하고 못듣고 있는 1인... ㅠㅠ"
2020-07-17 23:37:01,"연우시윤","자청님이 직접하시는 강의인가요??"
2020-07-17 23:37:32,"박준형","네 지능 강의는 자청님이 직접 하세요"
2020-07-17 23:37:59,"결국엔 성공","지능의사생활강의"
2020-07-17 23:38:17,"결국엔 성공","어디서하나요?"
2020-07-17 23:38:26,"결국엔 성공","클101강의가아니고다른건가요?"
2020-07-17 23:38:56,"박준형","크몽 로고 서비스 등록하려는데
제목 카피 1,2 번 중 뭐가 낫나요?
 
1. 로고 디자인 아무나 클릭하지 마세요. ‘고퀄리티’로고 제작해드립니다
 
2. 로고 디저인 아무나 클릭하지 마세요. 아무나 안해드립니다"
2020-07-17 23:38:58,"연우시윤","https://lifehacking.co.kr/shop/product/view?product_id=34&n_media=27758&n_query=%EC%A7%80%EB%8A%A5%EC%9D%98%EC%82%AC%EC%83%9D%ED%99%9C&n_rank=6&n_ad_group=grp-a001-01-000000013494644&n_ad=nad-a001-01-000000094040581&n_keyword_id=nkw-a001-01-000002901265128&n_keyword=%EC%A7%80%EB%8A%A5%EC%9D%98%EC%82%AC%EC%83%9D%ED%99%9C&n_campaign_type=1&NaPm=ct%3Dkcqbtjt4%7Cci%3D0zm0002zHL5tvlfUa0YW%7Ctr%3Dsa%7Chk%3D20eed81d3cbf64e41e5b28892ea7e9750c9117cc#introduce"
2020-07-17 23:39:22,"조병준","1번이요"
2020-07-17 23:39:45,"연우시윤","아 아직 자청님 강의도 다 못들었는데 심리학이다 보니 바로 듣고 싶어지네요 "
2020-07-17 23:39:53,"874닥치고 천만원","저도...ㅎ"
2020-07-17 23:39:54,"박준형","감사합니다"
2020-07-17 23:40:17,"원에즈","원에즈님이 나갔습니다."
2020-07-17 23:40:37,"조병준","2번의 경우 표현이 일부 소비자접근을 막을 수 있어보여요."
2020-07-17 23:41:30,"영가미","이거 근데 권위를 세우시려면 어느정도 포폴쌓고 거절할수없는 제안을 해야하는데, 타겟팅을 전문회사로 하시는건지 스타트업을 하시는건지 장사하는 분들 하시는건지 좀 애매하네요
"
2020-07-17 23:43:53,"박준형","타겟팅에 대한 고민 해보겠습니다 피드백 감사합니다 영가미님"
2020-07-17 23:45:24,"연우시윤","여기 3D 공학 모델링 연관해서 창업이나 강의 준비하시려는 대표님들 계시나요?? "
2020-07-17 23:45:25,"영가미","아무나 클릭하지마세요 했다가 진짜 아무도 클릭 안하실수도 있겠단 생각이 들어서요

그냥 군말빼고 핵심만, 진짜를 주겠다!라는 접근도 추천드려요

~로고로 단한가지 약속, 브랜딩으로 기업의 브랜드컬러를 구축해드리겠다? 뭐 이런식?
타겟이 원하는 내용을 솔직담백하고 구매할명분을 주는 카피를 추천드려요! 화이팅ㅎㅎ"
2020-07-17 23:52:25,"백수청년","다들 성공하십쇼 전 포기합니다"
2020-07-17 23:52:28,"백수청년","백수청년님이 나갔습니다."
2020-07-17 23:52:56,"595/고병철","엥"
2020-07-17 23:53:24,"나무","ㅜㅜ"
2020-07-17 23:53:44,"영가미","헐 ㅠㅠ"
2020-07-17 23:54:18,"여유","엥?"
2020-07-17 23:54:19,"연우시윤","귀여우시네.."
2020-07-17 23:54:53,"하는거야","ㅠㅠㅠㅠ"
2020-07-17 23:54:54,"JSH","..?"
2020-07-17 23:54:55,"카프","자신의 포기를 솔직하게 인정하면서도, 타인들의 성공을 기원하는 저 자세가 진정한 현자의 자세가 아닐까?"
2020-07-17 23:54:56,"JSH","ㅜㅜ"
2020-07-17 23:55:01,"JSH","모지..ㅋㅋㅋ"
2020-07-17 23:55:10,"김 성 재","ㅋㅋㅋㅋㅋㅋ"
2020-07-17 23:55:20,"Lily","멋지당"
2020-07-17 23:55:25,"874닥치고 천만원","ㅋㅋㅋ"
2020-07-17 23:55:31,"Lily","사실 결과없이 이리저리 기웃되는것보다 좋죠"
2020-07-17 23:55:47,"874닥치고 천만원","포기안할고에요!"
2020-07-17 23:55:57,"874닥치고 천만원","인생은 될때까지 도전이다!"
2020-07-17 23:56:04,"Lily","포기는 브로콜리를 셀때나 하는말?"
2020-07-17 23:56:09,"874닥치고 천만원","ㅋㅋㅋㅋ킄"
2020-07-17 23:56:29,"Lily","ㅎㅎㅎㅎㅎ"
2020-07-17 23:57:12,"Lily","여러분 다들 월천만원씩 자동으로 들어오면 뭐하실꺼에요?"
2020-07-17 23:57:17,"카프","ㅋ"
2020-07-17 23:57:32,"셀러봇","다음사업요!"
2020-07-17 23:57:39,"286 / New Rich","본인 선택인걸요. 존중 합니다."
2020-07-17 23:57:55,"잘사는사람","https://blog.naver.com/mentalisia/221811066501"
2020-07-17 23:58:12,"잘사는사람","비슷한 상황이 이 단톡방 초창기에 있었더랬죠..."
2020-07-17 23:58:59,"영가미","저게 벌써 반년전..ㄷㄷ"
2020-07-17 23:59:00,"874닥치고 천만원","놀러갈거에요"
2020-07-17 23:59:12,"874닥치고 천만원","좀 놀고 다시 다른사업 ㄱㄱ"
2020-07-17 23:59:22,"잘사는사람","그러니까요... ㅎㄷㄷ
시간 참 빠르네요^^;"
2020-07-18 00:00:12,"874닥치고 천만원","아니면 1천만원 나오는 사업을"
2020-07-18 00:00:34,"874닥치고 천만원","직원을 뽑아서 레저리지해서 몇천 ~1억 나오게 만들어야되지않을ㅋ가욥?"
2020-07-18 00:00:40,"874닥치고 천만원","레버리지"
2020-07-18 00:01:41,"연우시윤","저는 소규모 단체를 만들어서 사람을 모을거에요"
2020-07-18 00:03:39,"박준형","영가미님 진짜 감사드립니다 ㅠ"
2020-07-18 00:05:43,"한대표","백화점 나이키매장가서ㅋ옷 마구사고싶어요ㅋㅋㅋ"
2020-07-18 00:08:06,"이해","저는 여행다니면서 글쓰고 사진찍고싶어요!!!"
2020-07-18 00:10:07,"로고디자인_드라포유","크몽은 조금더 보수적으로 접근해 보세요. 아마 두가지 제목 다 담당자님이 수정하시거나 비승인 하실거에요."
2020-07-18 00:10:42,"박준형","‘로고 디자인 판매가격의 10배 이상의 가치를 약속 드립니다’ 이건 어떤가요??"
2020-07-18 00:10:54,"로고디자인_드라포유","음 아마 비승인 뜨실거같아요.."
2020-07-18 00:11:24,"로고디자인_드라포유","제목은 좀 순탄하게 가시고 썸넬에 힘을 좀 줘보세요."
2020-07-18 00:11:33,"박준형","네 알겠습니다"
2020-07-18 00:11:53,"로고디자인_드라포유","“ ___” ~ 드립니다. 해도 “” 부분 수정하시더라고요 ㅎㅎ"
2020-07-18 00:12:17,"영가미","표시광고법에서 문제될 수 있습니다. 그냥 드라포유님 말씀처럼 담백하게..ㅎㅎ 제목도 좋은데 썸네일이 중요할듯해요"
2020-07-18 00:13:06,"로고디자인_드라포유","혹시 영가미님 크몽 관계자분..?ㅋㅋ 전문가 느낌입니다 :)"
2020-07-18 00:14:27,"영가미","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 크몽 지분좀 주세요 ㅠㅠ 1도관계없어요 ㅋㅋ"
2020-07-18 00:14:47,"영가미","요즘 관련 사업진행중이라 공부 얕게하고있어요 ㅎㅎ"
2020-07-18 00:14:51,"로고디자인_드라포유","ㅋㅋㅋㅋㅋ 인스타 잘 보고 있습니다! 너무 컨텐츠가 좋아요👍"
2020-07-18 00:15:22,"영가미","감사합니다..ㅋㅋ 슬슬 밑천 드러나는중인데 힘이되는 말씀이네요 ㅎㅎ"
2020-07-18 00:16:26,"874닥치고 천만원","다른분들 꺼보고 비슷하게가시는게
.."
2020-07-18 00:16:32,"874닥치고 천만원","크몽 자꾸 비승인남..."
2020-07-18 00:16:44,"로고디자인_드라포유","은지님 아직이에요??"
2020-07-18 00:16:53,"더보이스핏","저도 내일 올릴껀데 크몽 비승인 자꾸 나나요??"
2020-07-18 00:16:58,"로고디자인_드라포유","너무 오래기다리신거같은데.."
2020-07-18 00:17:33,"JSH","대충신청하면 반려처리 계속 되실거에여"
2020-07-18 00:17:37,"로고디자인_드라포유","보이스핏님 카테고리 마다 천차만별입니다~"
2020-07-18 00:17:46,"JSH","로고는 신청자가 폭주라네요"
2020-07-18 00:18:06,"로고디자인_드라포유","맞아요 ㅋㅋ 공급폭발추세"
2020-07-18 00:18:15,"Lily","오호 크몽이뭐에요?"
2020-07-18 00:18:34,"Lily","크몽이라 검색해보니"
2020-07-18 00:18:40,"로고디자인_드라포유","외주 사이트인데 구경한번 해보시면 좋을거같아요~!"
2020-07-18 00:18:46,"Lily","아하 네네"
2020-07-18 00:19:29,"로고디자인_드라포유","사진"
2020-07-18 00:19:58,"로고디자인_드라포유","저랑 같은 남자분들도 이 책 보시는거 추천합니다. 읽다가 몇번 글썽거리네요 쪽팔리게"
2020-07-18 00:20:28,"Lily","한줄요약 부탇드려요 >.<"
2020-07-18 00:23:06,"지아이","https://m.blog.naver.com/rkdsoddlv/222022750110"
2020-07-18 00:23:45,"지아이","위의 김미경 강사님 이번에 신작 내셨는데 내용이 정말 좋아요. 저도 읽다 몇번 울었어요. 보시는거 추천합니다."
2020-07-18 00:24:50,"연우시윤","절절한 사연이 담겨있나요?"
2020-07-18 00:26:09,"조병준","김미경 연사님 유명하시죠. 열정을 깨우기 위해 자기부정을 강조하시고, 직설적인 표현으로 부끄러운 모습을 홀가벗긴다고 해야 할까요. 일침을 가하시면서 격려하는 강연을 많이 하셨습니다."
2020-07-18 00:26:22,"로고디자인_드라포유","와 글 읽어봤는데 좋아요 안 누를 수가 없네요 ^.^"
2020-07-18 00:28:08,"Lily","지아이 언니 모델이에요???"
2020-07-18 00:30:18,"네스","안그래도 리스트에 넣어뒀는데 손수건챙겨서 얼른 읽어봐야겠네요"
2020-07-18 00:31:17,"안뇽","개이뿌.."
2020-07-18 00:32:28,"사심상담/인나쌤","정성껏 써주신 리뷰 감사합니다!! 안읽으면 안될것 같은 리뷰네요^^"
2020-07-18 00:36:09,"로고디자인_드라포유","이미 울고계시네요 ㅋㅋ"
2020-07-18 00:39:06,"874닥치고 천만원","이거 신사임당님 인생책"
2020-07-18 00:40:08,"Lily","은지님 파인애플이 좋아요 브로컬리가 좋아요?"
